# frequency  PSD
5.178461538461538893e+00 4.392575434895766339e-15
5.178547008547008446e+00 4.400139474292793141e-15
5.178632478632478886e+00 4.400139474292793141e-15
5.178717948717948438e+00 4.400139474292793141e-15
5.178803418803418879e+00 4.400139474292793141e-15
5.178888888888889319e+00 4.400139474292793141e-15
5.178974358974358871e+00 4.392575434895766339e-15
5.179059829059829312e+00 4.400139474292793141e-15
5.179145299145298864e+00 4.392575434895766339e-15
5.179230769230769305e+00 4.390234996331925607e-15
5.179316239316239745e+00 4.390234996331925607e-15
5.179401709401709297e+00 4.389295902505586810e-15
5.179487179487179738e+00 4.386401721632565914e-15
5.179572649572649290e+00 4.377619826484076485e-15
5.179658119658119730e+00 4.360620148843204329e-15
5.179743589743590171e+00 4.360289004450687634e-15
5.179829059829059723e+00 4.355611251796694965e-15
5.179914529914530164e+00 4.350961541627135783e-15
5.179999999999999716e+00 4.350961541627135783e-15
5.180085470085470156e+00 4.355611251796694965e-15
5.180170940170940597e+00 4.350961541627135783e-15
5.180256410256410149e+00 4.350961541627135783e-15
5.180341880341880589e+00 4.350961541627135783e-15
5.180427350427350142e+00 4.350590108028546213e-15
5.180512820512820582e+00 4.350590108028546213e-15
5.180598290598291022e+00 4.346193504737323406e-15
5.180683760683760575e+00 4.342574973607881945e-15
5.180769230769231015e+00 4.342574973607881945e-15
5.180854700854700567e+00 4.346193504737323406e-15
5.180940170940171008e+00 4.346193504737323406e-15
5.181025641025641448e+00 4.350590108028546213e-15
5.181111111111111001e+00 4.346193504737323406e-15
5.181196581196581441e+00 4.346193504737323406e-15
5.181282051282050993e+00 4.350590108028546213e-15
5.181367521367521434e+00 4.350590108028546213e-15
5.181452991452991874e+00 4.346193504737323406e-15
5.181538461538461426e+00 4.346193504737323406e-15
5.181623931623931867e+00 4.342574973607881945e-15
5.181709401709401419e+00 4.342574973607881945e-15
5.181794871794871860e+00 4.342079860986036462e-15
5.181880341880342300e+00 4.342574973607881945e-15
5.181965811965811852e+00 4.342574973607881945e-15
5.182051282051282293e+00 4.342574973607881945e-15
5.182136752136751845e+00 4.342574973607881945e-15
5.182222222222222285e+00 4.342079860986036462e-15
5.182307692307692726e+00 4.333295382190145761e-15
5.182393162393162278e+00 4.333295382190145761e-15
5.182478632478632719e+00 4.333295382190145761e-15
5.182564102564102271e+00 4.333295382190145761e-15
5.182649572649572711e+00 4.331782929116192407e-15
5.182735042735043152e+00 4.331782929116192407e-15
5.182820512820512704e+00 4.325296295164894976e-15
5.182905982905983144e+00 4.331782929116192407e-15
5.182991452991452697e+00 4.325296295164894976e-15
5.183076923076923137e+00 4.323597374146515577e-15
5.183162393162393577e+00 4.320761723398782076e-15
5.183247863247863130e+00 4.320761723398782076e-15
5.183333333333333570e+00 4.319733401095853093e-15
5.183418803418803122e+00 4.319733401095853093e-15
5.183504273504273563e+00 4.319733401095853093e-15
5.183589743589744003e+00 4.320761723398782076e-15
5.183675213675213556e+00 4.320761723398782076e-15
5.183760683760683996e+00 4.320761723398782076e-15
5.183846153846153548e+00 4.319733401095853093e-15
5.183931623931623989e+00 4.319733401095853093e-15
5.184017094017094429e+00 4.318395827737599860e-15
5.184102564102563981e+00 4.318395827737599860e-15
5.184188034188034422e+00 4.314252837871656951e-15
5.184273504273503974e+00 4.314252837871656951e-15
5.184358974358974415e+00 4.314252837871656951e-15
5.184444444444444855e+00 4.313709838582663539e-15
5.184529914529914407e+00 4.313709838582663539e-15
5.184615384615384848e+00 4.314252837871656951e-15
5.184700854700854400e+00 4.314252837871656951e-15
5.184786324786324840e+00 4.314252837871656951e-15
5.184871794871795281e+00 4.313709838582663539e-15
5.184957264957264833e+00 4.311609140761713067e-15
5.185042735042735274e+00 4.311030423303067980e-15
5.185128205128204826e+00 4.311030423303067980e-15
5.185213675213675266e+00 4.311030423303067980e-15
5.185299145299145707e+00 4.309569562860241235e-15
5.185384615384615259e+00 4.311030423303067980e-15
5.185470085470085699e+00 4.311609140761713067e-15
5.185555555555555252e+00 4.313709838582663539e-15
5.185641025641025692e+00 4.313709838582663539e-15
5.185726495726496132e+00 4.311609140761713067e-15
5.185811965811965685e+00 4.311609140761713067e-15
5.185897435897436125e+00 4.313709838582663539e-15
5.185982905982905677e+00 4.314252837871656951e-15
5.186068376068376118e+00 4.314252837871656951e-15
5.186153846153846558e+00 4.318395827737599860e-15
5.186239316239316111e+00 4.318395827737599860e-15
5.186324786324786551e+00 4.318395827737599860e-15
5.186410256410256103e+00 4.314252837871656951e-15
5.186495726495726544e+00 4.318395827737599860e-15
5.186581196581196984e+00 4.318395827737599860e-15
5.186666666666666536e+00 4.314252837871656951e-15
5.186752136752136977e+00 4.313709838582663539e-15
5.186837606837606529e+00 4.313709838582663539e-15
5.186923076923076970e+00 4.311609140761713067e-15
5.187008547008547410e+00 4.311609140761713067e-15
5.187094017094016962e+00 4.311609140761713067e-15
5.187179487179487403e+00 4.311030423303067980e-15
5.187264957264956955e+00 4.311030423303067980e-15
5.187350427350427395e+00 4.309569562860241235e-15
5.187435897435897836e+00 4.305778782034066552e-15
5.187521367521367388e+00 4.305778782034066552e-15
5.187606837606837829e+00 4.305672467681498316e-15
5.187692307692307381e+00 4.299776388151650469e-15
5.187777777777777821e+00 4.299776388151650469e-15
5.187863247863248262e+00 4.295788070125509237e-15
5.187948717948717814e+00 4.295788070125509237e-15
5.188034188034188254e+00 4.295332782719917278e-15
5.188119658119657807e+00 4.295332782719917278e-15
5.188205128205128247e+00 4.295129317845392261e-15
5.188290598290598687e+00 4.294815637848609702e-15
5.188376068376068240e+00 4.294751017814809969e-15
5.188461538461538680e+00 4.292918935236910455e-15
5.188547008547008232e+00 4.292918935236910455e-15
5.188632478632478673e+00 4.292918935236910455e-15
5.188717948717949113e+00 4.290566896996535548e-15
5.188803418803418666e+00 4.290566896996535548e-15
5.188888888888889106e+00 4.289048207702918371e-15
5.188974358974358658e+00 4.289048207702918371e-15
5.189059829059829099e+00 4.289048207702918371e-15
5.189145299145299539e+00 4.289048207702918371e-15
5.189230769230769091e+00 4.289048207702918371e-15
5.189316239316239532e+00 4.287168741293813961e-15
5.189401709401709084e+00 4.287168741293813961e-15
5.189487179487179525e+00 4.286425076855447211e-15
5.189572649572649965e+00 4.286425076855447211e-15
5.189658119658119517e+00 4.277534576905681931e-15
5.189743589743589958e+00 4.277534576905681931e-15
5.189829059829059510e+00 4.286425076855447211e-15
5.189914529914529950e+00 4.277534576905681931e-15
5.190000000000000391e+00 4.273492270791185218e-15
5.190085470085469943e+00 4.277534576905681931e-15
5.190170940170940383e+00 4.273492270791185218e-15
5.190256410256409936e+00 4.273492270791185218e-15
5.190341880341880376e+00 4.277534576905681931e-15
5.190427350427350817e+00 4.277534576905681931e-15
5.190512820512820369e+00 4.273492270791185218e-15
5.190598290598290809e+00 4.270950967813285788e-15
5.190683760683760362e+00 4.270950967813285788e-15
5.190769230769230802e+00 4.270950967813285788e-15
5.190854700854701242e+00 4.269995223458937775e-15
5.190940170940170795e+00 4.268053876120099354e-15
5.191025641025641235e+00 4.268053876120099354e-15
5.191111111111110787e+00 4.268053876120099354e-15
5.191196581196581228e+00 4.268053876120099354e-15
5.191282051282051668e+00 4.263556955421777064e-15
5.191367521367521221e+00 4.263556955421777064e-15
5.191452991452991661e+00 4.263317779274862912e-15
5.191538461538461213e+00 4.263317779274862912e-15
5.191623931623931654e+00 4.261647996078373353e-15
5.191709401709402094e+00 4.261647996078373353e-15
5.191794871794871646e+00 4.263317779274862912e-15
5.191880341880342087e+00 4.261647996078373353e-15
5.191965811965811639e+00 4.257812731635515298e-15
5.192051282051282080e+00 4.257812731635515298e-15
5.192136752136752520e+00 4.250406612701675243e-15
5.192222222222222072e+00 4.250406612701675243e-15
5.192307692307692513e+00 4.250406612701675243e-15
5.192393162393162065e+00 4.250406612701675243e-15
5.192478632478632505e+00 4.243861144982130810e-15
5.192564102564102946e+00 4.243861144982130810e-15
5.192649572649572498e+00 4.243861144982130810e-15
5.192735042735042938e+00 4.243861144982130810e-15
5.192820512820512491e+00 4.238827143855694951e-15
5.192905982905982931e+00 4.238827143855694951e-15
5.192991452991453372e+00 4.238827143855694951e-15
5.193076923076922924e+00 4.237543451931788613e-15
5.193162393162393364e+00 4.238827143855694951e-15
5.193247863247862917e+00 4.237543451931788613e-15
5.193333333333333357e+00 4.238827143855694951e-15
5.193418803418803797e+00 4.238827143855694951e-15
5.193504273504273350e+00 4.238827143855694951e-15
5.193589743589743790e+00 4.237543451931788613e-15
5.193675213675213342e+00 4.227873995688851367e-15
5.193760683760683783e+00 4.227873995688851367e-15
5.193846153846154223e+00 4.227248676448082433e-15
5.193931623931623776e+00 4.227115427736537162e-15
5.194017094017094216e+00 4.227115427736537162e-15
5.194102564102563768e+00 4.227248676448082433e-15
5.194188034188034209e+00 4.227873995688851367e-15
5.194273504273504649e+00 4.227873995688851367e-15
5.194358974358974201e+00 4.227873995688851367e-15
5.194444444444444642e+00 4.227873995688851367e-15
5.194529914529914194e+00 4.227873995688851367e-15
5.194615384615384635e+00 4.227873995688851367e-15
5.194700854700855075e+00 4.237543451931788613e-15
5.194786324786324627e+00 4.237543451931788613e-15
5.194871794871795068e+00 4.227873995688851367e-15
5.194957264957264620e+00 4.227248676448082433e-15
5.195042735042735060e+00 4.227115427736537162e-15
5.195128205128205501e+00 4.227115427736537162e-15
5.195213675213675053e+00 4.222254098568056903e-15
5.195299145299145493e+00 4.220707401619927822e-15
5.195384615384615046e+00 4.222254098568056903e-15
5.195470085470085486e+00 4.222254098568056903e-15
5.195555555555555927e+00 4.220707401619927822e-15
5.195641025641025479e+00 4.219414787310162192e-15
5.195726495726495919e+00 4.220707401619927822e-15
5.195811965811965472e+00 4.220707401619927822e-15
5.195897435897435912e+00 4.220707401619927822e-15
5.195982905982906352e+00 4.220707401619927822e-15
5.196068376068375905e+00 4.220707401619927822e-15
5.196153846153846345e+00 4.219414787310162192e-15
5.196239316239315897e+00 4.219414787310162192e-15
5.196324786324786338e+00 4.219414787310162192e-15
5.196410256410256778e+00 4.215498582281895565e-15
5.196495726495726331e+00 4.212436268171280944e-15
5.196581196581196771e+00 4.215498582281895565e-15
5.196666666666666323e+00 4.212436268171280944e-15
5.196752136752136764e+00 4.212436268171280944e-15
5.196837606837607204e+00 4.207085013391087028e-15
5.196923076923076756e+00 4.207085013391087028e-15
5.197008547008547197e+00 4.205103079768332726e-15
5.197094017094016749e+00 4.205103079768332726e-15
5.197179487179487190e+00 4.205103079768332726e-15
5.197264957264957630e+00 4.207085013391087028e-15
5.197350427350427182e+00 4.205103079768332726e-15
5.197435897435897623e+00 4.205103079768332726e-15
5.197521367521367175e+00 4.205103079768332726e-15
5.197606837606837615e+00 4.207085013391087028e-15
5.197692307692308056e+00 4.207085013391087028e-15
5.197777777777777608e+00 4.212436268171280944e-15
5.197863247863248048e+00 4.207085013391087028e-15
5.197948717948717601e+00 4.207085013391087028e-15
5.198034188034188041e+00 4.212436268171280944e-15
5.198119658119658482e+00 4.212436268171280944e-15
5.198205128205128034e+00 4.207085013391087028e-15
5.198290598290598474e+00 4.205103079768332726e-15
5.198376068376068027e+00 4.205103079768332726e-15
5.198461538461538467e+00 4.205103079768332726e-15
5.198547008547008907e+00 4.202135635418833943e-15
5.198632478632478460e+00 4.197966650504638726e-15
5.198717948717948900e+00 4.197966650504638726e-15
5.198803418803418452e+00 4.202135635418833943e-15
5.198888888888888893e+00 4.202135635418833943e-15
5.198974358974359333e+00 4.202135635418833943e-15
5.199059829059828886e+00 4.202135635418833943e-15
5.199145299145299326e+00 4.202135635418833943e-15
5.199230769230768878e+00 4.202135635418833943e-15
5.199316239316239319e+00 4.202135635418833943e-15
5.199401709401709759e+00 4.205103079768332726e-15
5.199487179487179311e+00 4.205103079768332726e-15
5.199572649572649752e+00 4.205103079768332726e-15
5.199658119658119304e+00 4.205103079768332726e-15
5.199743589743589745e+00 4.205103079768332726e-15
5.199829059829060185e+00 4.205103079768332726e-15
5.199914529914529737e+00 4.205103079768332726e-15
5.200000000000000178e+00 4.205103079768332726e-15
5.200085470085469730e+00 4.202135635418833943e-15
5.200170940170940170e+00 4.197966650504638726e-15
5.200256410256410611e+00 4.196549392986079953e-15
5.200341880341880163e+00 4.196549392986079953e-15
5.200427350427350603e+00 4.197966650504638726e-15
5.200512820512820156e+00 4.196549392986079953e-15
5.200598290598290596e+00 4.196356693313099070e-15
5.200683760683761037e+00 4.196549392986079953e-15
5.200769230769230589e+00 4.196549392986079953e-15
5.200854700854701029e+00 4.196356693313099070e-15
5.200940170940170582e+00 4.196549392986079953e-15
5.201025641025641022e+00 4.197966650504638726e-15
5.201111111111111462e+00 4.197966650504638726e-15
5.201196581196581015e+00 4.197966650504638726e-15
5.201282051282051455e+00 4.197966650504638726e-15
5.201367521367521007e+00 4.197966650504638726e-15
5.201452991452991448e+00 4.196549392986079953e-15
5.201538461538461888e+00 4.197966650504638726e-15
5.201623931623931441e+00 4.197966650504638726e-15
5.201709401709401881e+00 4.196549392986079953e-15
5.201794871794871433e+00 4.196549392986079953e-15
5.201880341880341874e+00 4.196549392986079953e-15
5.201965811965812314e+00 4.196549392986079953e-15
5.202051282051281866e+00 4.196549392986079953e-15
5.202136752136752307e+00 4.196549392986079953e-15
5.202222222222221859e+00 4.196356693313099070e-15
5.202307692307692299e+00 4.188887190334167620e-15
5.202393162393162740e+00 4.187715539114801972e-15
5.202478632478632292e+00 4.184863204059021607e-15
5.202564102564102733e+00 4.184863204059021607e-15
5.202649572649572285e+00 4.184863204059021607e-15
5.202735042735042725e+00 4.181381720997650892e-15
5.202820512820513166e+00 4.181381720997650892e-15
5.202905982905982718e+00 4.179988972990752829e-15
5.202991452991453158e+00 4.174242376414713298e-15
5.203076923076922711e+00 4.179988972990752829e-15
5.203162393162393151e+00 4.174242376414713298e-15
5.203247863247863592e+00 4.174242376414713298e-15
5.203333333333333144e+00 4.173628112702138392e-15
5.203418803418803584e+00 4.171090991125826312e-15
5.203504273504273137e+00 4.171090991125826312e-15
5.203589743589743577e+00 4.167075618066853615e-15
5.203675213675214017e+00 4.167075618066853615e-15
5.203760683760683570e+00 4.167075618066853615e-15
5.203846153846154010e+00 4.167075618066853615e-15
5.203931623931623562e+00 4.167075618066853615e-15
5.204017094017094003e+00 4.163852925712230435e-15
5.204102564102564443e+00 4.163852925712230435e-15
5.204188034188033996e+00 4.167075618066853615e-15
5.204273504273504436e+00 4.167075618066853615e-15
5.204358974358973988e+00 4.171090991125826312e-15
5.204444444444444429e+00 4.167075618066853615e-15
5.204529914529914869e+00 4.163852925712230435e-15
5.204615384615384421e+00 4.163852925712230435e-15
5.204700854700854862e+00 4.163705617885367592e-15
5.204786324786324414e+00 4.163705617885367592e-15
5.204871794871794854e+00 4.156547402996599121e-15
5.204957264957265295e+00 4.154283714595854184e-15
5.205042735042734847e+00 4.154283714595854184e-15
5.205128205128205288e+00 4.151655011164130133e-15
5.205213675213674840e+00 4.151655011164130133e-15
5.205299145299145280e+00 4.151655011164130133e-15
5.205384615384615721e+00 4.151432072539164296e-15
5.205470085470085273e+00 4.145653683554903805e-15
5.205555555555555713e+00 4.145653683554903805e-15
